Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
3.39,-0.722124913135,0.0111298375504,-0.733254750685,124.067931969
3.4,-0.722124886873,0.011180614502,-0.733305501375,125.056609342
3.41,-0.72212486098,0.0112322374711,-0.733357098452,126.0476581
3.42,-0.722124835687,0.0112851161017,-0.733409951789,127.041114911
3.43,-0.722124811212,0.0113396510405,-0.733464462253,128.037069638
3.44,-0.722124787761,0.011396230398,-0.733521018159,129.035658599
3.45,-0.722124765526,0.0114552264001,-0.733579991926,130.036913224
3.46,-0.722124744687,0.01151699225,-0.733641736937,131.04147421
3.47,-0.722124725408,0.0115818592137,-0.733706584621,132.049291084
3.48,-0.722124707837,0.0116501339409,-0.733774841778,133.060821162
3.49,-0.722124692107,0.0117220960344,-0.733846788142,134.076415252
3.5,-0.722124678335,0.0117979958741,-0.73392267421,135.096434588
3.51,-0.722124666622,0.0118780527034,-0.734002719325,136.121446961
3.52,-0.72212465705,0.0119624529848,-0.734087110035,137.151728634
3.53,-0.722124649686,0.0120513490279,-0.734175998714,138.187761676
3.54,-0.72212464458,0.0121448578937,-0.734269502473,139.230195142
3.55,-0.722124641763,0.0122430605779,-0.734367702341,140.279317918
3.56,-0.722124641253,0.0123460014746,-0.734470642728,141.335694589
3.57,-0.722124643046,0.0124536881224,-0.734578331169,142.399788124
3.58,-0.722124647125,0.0125660912322,-0.734690738357,143.472044536
3.59,-0.722124653451,0.0126831449976,-0.734807798449,144.553071773
3.6,-0.722124661974,0.0128047476861,-0.73492940966,145.643089568
3.61,-0.722124672622,0.0129307625114,-0.735055435134,146.7426439
3.62,-0.722124685309,0.0130610187825,-0.735185704092,147.852093445
3.63,-0.722124699931,0.013195313329,-0.73532001326,148.971792713
3.64,-0.722124716369,0.0133334121965,-0.735458128565,150.102060874
3.65,-0.722124734486,0.0134750526098,-0.735599787096,151.243138857
3.66,-0.722124754131,0.013619945195,-0.735744699326,152.395445415
3.67,-0.722124775137,0.0137677764552,-0.735892551592,153.559017344
3.68,-0.722124797323,0.0139182114895,-0.736043008812,154.734096104
3.69,-0.722124820493,0.0140708969439,-0.736195717437,155.92078951
3.7,-0.722124844441,0.0142254641825,-0.736350308623,157.119164539
3.71,-0.722124868945,0.0143815326614,-0.736506401606,158.329239619
3.72,-0.722124893775,0.0145387134896,-0.736663607265,159.550981794
3.73,-0.722124918692,0.0146966131539,-0.736821531846,160.784284531
3.74,-0.722124943448,0.0148548373867,-0.736979780835,162.029159896
3.75,-0.722124967789,0.0150129951476,-0.737137962937,163.285279255
3.76,-0.722124991459,0.0151707026908,-0.73729569415,164.552502166
3.77,-0.722125014198,0.0153275876852,-0.737452601883,165.830554482
3.78,-0.722125035748,0.0154832933495,-0.737608329097,167.119132348
3.79,-0.722125055853,0.015637482565,-0.737762538418,168.417895879
3.8,-0.722125074267,0.0157898419223,-0.737914916189,169.726471956
3.81,-0.722125090748,0.0159400856582,-0.738065176406,171.044458146
3.82,-0.72212510507,0.0160879594343,-0.738213064505,172.371427209
3.83,-0.722125117021,0.0162332439089,-0.73835836093,173.706932076
3.84,-0.722125126409,0.0163757580506,-0.738500884459,175.050511221
